0.043500000000000004,1.90512
0.14500000000000002,1.72044
0.2175,1.64268
0.2755,1.5260399999999998
0.28275,1.4871599999999998
0.31175,1.458
0.36250000000000004,1.37052
0.42050000000000004,1.2635999999999998
0.48575,1.1761199999999998
0.5437500000000001,1.0692
0.638,0.99144
0.7395,0.9136799999999999
0.7975,0.81648
0.81925,0.81648
0.87,0.7387199999999999
0.90625,0.6804
0.93525,0.50544
0.93525,0.44711999999999996
0.9425,0.27215999999999996
0.9425,0.26244
0.96425,0.11664
0.97875,0.11664
1.0077500000000001,0.30132
1.0077500000000001,0.3402
0.9932500000000001,0.42767999999999995
0.9860000000000001,0.49572
0.9860000000000001,0.5831999999999999
0.97875,0.69984
0.96425,0.76788
0.90625,0.81648
0.87,0.9136799999999999
0.87,0.9234
0.8265,0.9817199999999999
0.79025,1.0206
0.783,1.0400399999999999
0.7395,1.15668
0.6960000000000001,1.2538799999999999
0.6815,1.3024799999999999
0.67425,1.3608
0.64525,1.44828
0.64525,1.4871599999999998
0.638,1.51632
0.6162500000000001,1.5746399999999998
0.5945,1.6523999999999999
0.57275,1.7495999999999998
0.5655,1.7981999999999998
0.5365,1.95372
0.52925,2.01204
0.5437500000000001,1.9926
0.60175,1.7884799999999998
0.6162500000000001,1.75932
0.6960000000000001,1.6523999999999999
0.7105,1.6135199999999998
0.7105,1.5746399999999998
0.6960000000000001,1.49688
0.67425,1.4871599999999998
0.6235,1.4774399999999999
0.5945,1.4774399999999999
0.5437500000000001,1.4774399999999999
0.50025,1.4774399999999999
0.42775,1.458
0.38425000000000004,1.44828
0.35525,1.37052
0.34075,1.37052
0.3335,1.3608
0.28275,1.3024799999999999
0.28275,1.3024799999999999
0.22475,1.23444
0.19575,1.19556
0.17400000000000002,1.15668
0.1595,1.13724
0.1595,1.13724
0.1305,1.09836
0.07975,1.05948
0.058,1.03032
0.0,0.9622799999999999
-0.0145,0.90396
-0.0145,0.8747999999999999
-0.029,0.83592
-0.036250000000000004,0.76788
-0.036250000000000004,0.7192799999999999
-0.043500000000000004,0.6804
-0.058,0.5831999999999999
-0.07250000000000001,0.57348
-0.08700000000000001,0.5443199999999999
-0.09425,0.5346
-0.12325000000000001,0.50544
-0.14500000000000002,0.44711999999999996
-0.17400000000000002,0.39852
-0.22475,0.34992
-0.26825,0.30132
-0.29725,0.27215999999999996
-0.261,0.27215999999999996
-0.203,0.26244
